time,altitude,velocity,acceleration,mass
8.133333333333333,1104.3967195106823,84.30109699433027,-14.496467217060548,8.831179404553303
8.2,1110.0167926436377,83.33466584652624,-14.39322536360654,8.831179404553303
8.266666666666666,1115.572437033406,82.37511748895247,-14.291949713773647,8.831179404553303
8.333333333333334,1121.0641115326696,81.42232084136756,-14.192492233163165,8.831179404553303
8.4,1126.4922662554275,80.47615469249003,-14.09471134435546,8.831179404553303
8.466666666666667,1131.8573432349267,79.53650726953299,-13.99847158997105,8.831179404553303
8.533333333333333,1137.1597770528956,78.60327583020158,-13.90364588583742,8.831179404553303
8.6,1142.3999954415758,77.67636610447909,-13.810172516990315,8.831179404553303
8.666666666666666,1147.578419848541,76.75568793667973,-13.718052747937604,8.831179404553303
8.733333333333333,1152.6954657109864,75.84115108681723,-13.627290282773682,8.831179404553303
8.8,1157.7515424501075,74.93266506796566,-13.537888104534627,8.831179404553303
8.866666666666667,1162.7470534546385,74.03013919433002,-13.449848499630551,8.831179404553303
8.933333333333334,1167.6823960675938,73.13348262768798,-13.363173102209645,8.831179404553303
9.0,1172.5579615761064,72.242604420874,-13.277862937117588,8.831179404553303
9.066666666666666,1177.3741352041648,71.3574135583995,-13.193918461342266,8.831179404553303
9.133333333333333,1182.131296108058,70.47781899431001,-13.111339603977699,8.831179404553303
9.2,1186.8298173743453,69.60372968737816,-13.030125804743648,8.831179404553303
9.266666666666666,1191.4700660201706,68.73505463372858,-12.950276051098614,8.831179404553303
9.333333333333334,1196.0524029957526,67.87170289698868,-12.871788913985094,8.831179404553303
9.4,1200.577183188885,67.01358363605634,-12.794662582246765,8.831179404553303
9.466666666666667,1205.0447554312889,66.16060613057323,-12.718894895758005,8.831179404553303
9.533333333333333,1209.4554625066605,65.31267980418936,-12.644483377306617,8.831179404553303
9.6,1213.8096411602733,64.46971424570225,-12.571425263271001,8.831179404553303
9.666666666666666,1218.1076221099868,63.631619228150846,-12.49971753313323,8.831179404553303
9.733333333333333,1222.3497300585302,62.79830472594197,-12.429356937869514,8.831179404553303
9.8,1226.5362837069263,61.969680930084,-12.36034002725961,8.831179404553303
9.866666666666667,1230.667595768932,61.145658261600026,-12.292663176156474,8.831179404553303
9.933333333333334,1234.743972986372,60.32614738318959,-12.226322609757343,8.831179404553303
10.0,1238.7657161452514,59.51105920920577,-12.161314427917077,8.831179404553303
10.066666666666666,1242.7331200925319,58.7003049140113,-12.097633749562506,8.831179404553303
10.133333333333333,1246.646473753466,57.8937959973738,-12.035262620561033,8.831179404553303
10.2,1250.5060601532907,57.09144515600306,-11.97417353709861,8.831179404553303
10.266666666666666,1254.3121564970243,56.29316692019649,-11.91433949746321,8.831179404553303
10.333333333333334,1258.065034291704,55.49887762036561,-11.855734288644605,8.831179404553303
10.4,1261.764959466395,54.70849533445597,-11.798332460181138,8.831179404553303
10.466666666666667,1265.4121924886922,53.92193983711056,-11.742109297521724,8.831179404553303
10.533333333333333,1269.006988477833,53.13913255060911,-11.687040796472044,8.831179404553303
10.6,1272.5495973145403,52.35999649751098,-11.63310363868168,8.831179404553303
10.666666666666666,1276.0402637477077,51.5844562549322,-11.580275168123325,8.831179404553303
10.733333333333333,1279.4792274980366,50.81243791039064,-11.528533368517797,8.831179404553303
10.8,1282.8667233587294,50.04386901915612,-11.477856841660971,8.831179404553303
10.866666666666667,1286.2029812933397,49.27867856304539,-11.428224786611114,8.831179404553303
10.933333333333334,1289.488226530876,48.51679691060465,-11.37961697969714,8.831179404553303
11.0,1292.7226796582497,47.75815577862484,-11.332013755310467,8.831179404553303
11.066666666666666,1295.906556710158,47.00268819493748,-11.285395987444975,8.831179404553303
11.133333333333333,1299.0400692564872,46.250328462441146,-11.239745071951406,8.831179404553303
11.2,1302.1234244873167,45.50101212431105,-11.195042909474264,8.831179404553303
11.266666666666666,1305.156825295604,44.7546759303461,-11.15127188904086,8.831179404553303
11.333333333333334,1308.140470357627,44.01125780441004,-11.108414872273672,8.831179404553303
11.4,1311.0745542112543,43.27069681292513,-11.0664551781986,8.831179404553303
11.466666666666667,1313.959267332116,42.53293313437856,-11.025376568623116,8.831179404553303
11.533333333333333,1316.7947962077412,41.797908029803686,-10.985163234059497,8.831179404553303
11.6,1319.5813234097282,41.06556381419972,-10.94579978016961,8.831179404553303
11.666666666666666,1322.3190276640082,40.33584382885508,-10.907271214708835,8.831179404553303
11.733333333333333,1325.0080839192651,39.60869241454116,-10.869562934947776,8.831179404553303
11.8,1327.6486634135679,38.88405488554464,-10.83266079737274,8.831179404553303
11.866666666666667,1330.2409337392708,38.161877499053126,-10.796552594650732,8.831179404553303
11.933333333333334,1332.7850589058744,37.44210732607641,-10.761227854304664,8.831179404553303
12.0,1335.2811993942794,36.72469213578943,-10.726676432221065,8.831179404553303
12.066666666666666,1337.729512203332,36.00958037364136,-10.692888449380517,8.831179404553303
12.133333333333333,1340.130150894908,35.29672114368266,-10.659854285330235,8.831179404553303
12.2,1342.48326563782,34.58606419132731,-10.627564572054345,8.831179404553303
